person,name_x,party_x,VoteAlong113thRatio,VoteAlong114thRatio,VoteAlong115thRatio,VoteAlong116thRatio,party_short,Last_name,Suffix,LastName,ID_NameParty,Pure_name,FirstName,first,last,party_y,donations2012,donations2014,donations2016,donations2018,pageid,wikidataid,wikititle,name_y,sex,ethnicity,religion,birth,death,birthplace,deathplace,Number_Sessions_Served,Session_113,Session_114,Session_115,Session_116
412615,"Rep. Pete Aguilar [D, 2015-2022]",Democrat,,0.6666666666666666,0.6,1.0,D, Pete Aguilar ,Aguilar,Aguilar,PeteAguilarD, Pete Aguilar ,Pete,,,,,,,,,,,,,,,,,,,,,,,
412616,"Rep. Ted Lieu [D, 2015-2022]",Democrat,,0.3333333333333333,0.4,0.5,D, Ted Lieu ,Lieu,Lieu,TedLieuD, Ted Lieu ,Ted,,,,,,,,,,,,,,,,,,,,,,,
412617,"Rep. Norma Torres [D, 2015-2022]",Democrat,,0.3333333333333333,0.6,1.0,D, Norma Torres ,Torres,Torres,NormaTorresD, Norma Torres ,Norma,,,,,,,,,,,,,,,,,,,,,,,
412620,"Rep. Gwen Graham [D, 2015-2016]",Democrat,,0.3333333333333333,,,D, Gwen Graham ,Graham,Graham,GwenGrahamD, Gwen Graham ,Gwen,,,,,,,,,,,,,,,,,,,,,,,
412626,"Rep. Mark Takai [D, 2015-2016]",Democrat,,0.3333333333333333,,,D, Mark Takai ,Takai,Takai,MarkTakaiD, Mark Takai ,Mark,,,,,,,,,,,,,,,,,,,,,,,
412632,"Rep. Seth Moulton [D, 2015-2022]",Democrat,,0.3333333333333333,0.8,1.0,D, Seth Moulton ,Moulton,Moulton,SethMoultonD, Seth Moulton ,Seth,,,,,,,,,,,,,,,,,,,,,,,
412637,"Rep. Debbie Dingell [D, 2015-2022]",Democrat,,0.3333333333333333,0.8,1.0,D, Debbie Dingell ,Dingell,Dingell,DebbieDingellD, Debbie Dingell ,Debbie,,,,,,,,,,,,,,,,,,,,,,,
412638,"Rep. Brenda Lawrence [D, 2015-2022]",Democrat,,0.3333333333333333,0.8,1.0,D, Brenda Lawrence ,Lawrence,Lawrence,BrendaLawrenceD, Brenda Lawrence ,Brenda,,,,,,,,,,,,,,,,,,,,,,,
412642,"Rep. Brad Ashford [D, 2015-2016]",Democrat,,0.6666666666666666,,,D, Brad Ashford ,Ashford,Ashford,BradAshfordD, Brad Ashford ,Brad,,,,,,,,,,,,,,,,,,,,,,,
412644,"Rep. Bonnie Watson Coleman [D, 2015-2022]",Democrat,,0.3333333333333333,0.6,1.0,D, Bonnie Watson Coleman ,Coleman,Coleman,BonnieColemanD, Bonnie Watson Coleman ,Bonnie,,,,,,,,,,,,,,,,,,,,,,,
412647,"Rep. Kathleen Rice [D, 2015-2022]",Democrat,,0.3333333333333333,0.8,1.0,D, Kathleen Rice ,Rice,Rice,KathleenRiceD, Kathleen Rice ,Kathleen,,,,,,,,,,,,,,,,,,,,,,,
412652,"Rep. Brendan Boyle [D, 2015-2018]",Democrat,,0.3333333333333333,0.6,,D, Brendan Boyle ,Boyle,Boyle,BrendanBoyleD, Brendan Boyle ,Brendan,,,,,,,,,,,,,,,,,,,,,,,
412657,"Rep. Donald Beyer Jr. [D, 2015-2022]",Democrat,,0.3333333333333333,0.8,1.0,D, Donald Beyer  ,Beyer,Beyer,DonaldBeyerD, Donald Beyer  ,Donald,,,,,,,,,,,,,,,,,,,,,,,
400351,"Rep. Paul Ryan [R, 1999-2018]",,,,,,N, Paul Ryan ,Ryan,Ryan,PaulRyanN, Paul Ryan ,Paul,,,,,,,,,,,,,,,,,,,,,,,
412420,"Rep. Bob Dold [R, 2015-2016]",Republican,,0.6666666666666666,,,R, Bob Dold ,Dold,Dold,BobDoldR, Bob Dold ,Bob,,,,,,,,,,,,,,,,,,,,,,,
412447,"Rep. Frank Guinta [R, 2015-2016]",Republican,,0.3333333333333333,,,R, Frank Guinta ,Guinta,Guinta,FrankGuintaR, Frank Guinta ,Frank,,,,,,,,,,,,,,,,,,,,,,,
412608,"Rep. Gary Palmer [R, 2015-2022]",Republican,,0.6666666666666666,0.4,0.0,R, Gary Palmer ,Palmer,Palmer,GaryPalmerR, Gary Palmer ,Gary,,,,,,,,,,,,,,,,,,,,,,,
412609,"Rep. French Hill [R, 2015-2022]",Republican,,0.6666666666666666,0.8,0.0,R, French Hill ,Hill,Hill,FrenchHillR, French Hill ,French,,,,,,,,,,,,,,,,,,,,,,,
412610,"Rep. Bruce Westerman [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, Bruce Westerman ,Westerman,Westerman,BruceWestermanR, Bruce Westerman ,Bruce,,,,,,,,,,,,,,,,,,,,,,,
412611,"Rep. Martha McSally [R, 2015-2018]",Republican,,0.6666666666666666,0.6,,R, Martha McSally ,McSally,McSally,MarthaMcSallyR, Martha McSally ,Martha,,,,,,,,,,,,,,,,,,,,,,,
412614,"Rep. Steve Knight [R, 2015-2018]",Republican,,0.6666666666666666,0.6,,R, Steve Knight ,Knight,Knight,SteveKnightR, Steve Knight ,Steve,,,,,,,,,,,,,,,,,,,,,,,
412618,"Rep. Mimi Walters [R, 2015-2018]",Republican,,0.6666666666666666,0.8,,R, Mimi Walters ,Walters,Walters,MimiWaltersR, Mimi Walters ,Mimi,,,,,,,,,,,,,,,,,,,,,,,
412619,"Rep. Ken Buck [R, 2015-2022]",Republican,,0.6666666666666666,0.4,0.0,R, Ken Buck ,Buck,Buck,KenBuckR, Ken Buck ,Ken,,,,,,,,,,,,,,,,,,,,,,,
412621,"Rep. Carlos Curbelo [R, 2015-2018]",Republican,,0.6666666666666666,0.6,,R, Carlos Curbelo ,Curbelo,Curbelo,CarlosCurbeloR, Carlos Curbelo ,Carlos,,,,,,,,,,,,,,,,,,,,,,,
412622,"Rep. Earl “Buddy” Carter [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, Earl “Buddy” Carter ,Carter,Carter,EarlCarterR, Earl “Buddy” Carter ,Earl,,,,,,,,,,,,,,,,,,,,,,,
412623,"Rep. Jody Hice [R, 2015-2022]",Republican,,0.6666666666666666,0.4,0.0,R, Jody Hice ,Hice,Hice,JodyHiceR, Jody Hice ,Jody,,,,,,,,,,,,,,,,,,,,,,,
412624,"Rep. Barry Loudermilk [R, 2015-2022]",Republican,,0.6666666666666666,0.4,0.0,R, Barry Loudermilk ,Loudermilk,Loudermilk,BarryLoudermilkR, Barry Loudermilk ,Barry,,,,,,,,,,,,,,,,,,,,,,,
412625,"Rep. Rick Allen [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, Rick Allen ,Allen,Allen,RickAllenR, Rick Allen ,Rick,,,,,,,,,,,,,,,,,,,,,,,
412627,"Rep. Rod Blum [R, 2015-2018]",Republican,,0.3333333333333333,0.6,,R, Rod Blum ,Blum,Blum,RodBlumR, Rod Blum ,Rod,,,,,,,,,,,,,,,,,,,,,,,
412628,"Rep. David Young [R, 2015-2018]",Republican,,0.6666666666666666,0.8,,R, David Young ,Young,Young,DavidYoungR, David Young ,David,,,,,,,,,,,,,,,,,,,,,,,
412629,"Rep. Mike Bost [R, 2015-2022]",Republican,,0.6666666666666666,0.8,0.0,R, Mike Bost ,Bost,Bost,MikeBostR, Mike Bost ,Mike,,,,,,,,,,,,,,,,,,,,,,,
412630,"Rep. Ralph Abraham [R, 2015-2020]",Republican,,0.6666666666666666,0.4,0.0,R, Ralph Abraham ,Abraham,Abraham,RalphAbrahamR, Ralph Abraham ,Ralph,,,,,,,,,,,,,,,,,,,,,,,
412631,"Rep. Garret Graves [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, Garret Graves ,Graves,Graves,GarretGravesR, Garret Graves ,Garret,,,,,,,,,,,,,,,,,,,,,,,
412633,"Rep. Bruce Poliquin [R, 2015-2018]",Republican,,0.6666666666666666,0.8,,R, Bruce Poliquin ,Poliquin,Poliquin,BrucePoliquinR, Bruce Poliquin ,Bruce,,,,,,,,,,,,,,,,,,,,,,,
412634,"Rep. John Moolenaar [R, 2015-2022]",Republican,,0.6666666666666666,0.8,0.0,R, John Moolenaar ,Moolenaar,Moolenaar,JohnMoolenaarR, John Moolenaar ,John,,,,,,,,,,,,,,,,,,,,,,,
412635,"Rep. Mike Bishop [R, 2015-2018]",Republican,,0.6666666666666666,0.8,,R, Mike Bishop ,Bishop,Bishop,MikeBishopR, Mike Bishop ,Mike,,,,,,,,,,,,,,,,,,,,,,,
412636,"Rep. Dave Trott [R, 2015-2018]",Republican,,0.6666666666666666,0.8,,R, Dave Trott ,Trott,Trott,DaveTrottR, Dave Trott ,Dave,,,,,,,,,,,,,,,,,,,,,,,
412639,"Rep. Tom Emmer [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, Tom Emmer ,Emmer,Emmer,TomEmmerR, Tom Emmer ,Tom,,,,,,,,,,,,,,,,,,,,,,,
412640,"Rep. Ryan Zinke [R, 2015-2017]",Republican,,0.6666666666666666,,,R, Ryan Zinke ,Zinke,Zinke,RyanZinkeR, Ryan Zinke ,Ryan,,,,,,,,,,,,,,,,,,,,,,,
412641,"Rep. David Rouzer [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, David Rouzer ,Rouzer,Rouzer,DavidRouzerR, David Rouzer ,David,,,,,,,,,,,,,,,,,,,,,,,
412643,"Rep. Tom MacArthur [R, 2015-2018]",Republican,,0.6666666666666666,0.8,,R, Tom MacArthur ,MacArthur,MacArthur,TomMacArthurR, Tom MacArthur ,Tom,,,,,,,,,,,,,,,,,,,,,,,
412645,"Rep. Cresent Hardy [R, 2015-2016]",Republican,,0.3333333333333333,,,R, Cresent Hardy ,Hardy,Hardy,CresentHardyR, Cresent Hardy ,Cresent,,,,,,,,,,,,,,,,,,,,,,,
412646,"Rep. Lee Zeldin [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, Lee Zeldin ,Zeldin,Zeldin,LeeZeldinR, Lee Zeldin ,Lee,,,,,,,,,,,,,,,,,,,,,,,
412648,"Rep. Elise Stefanik [R, 2015-2022]",Republican,,0.6666666666666666,0.8,0.0,R, Elise Stefanik ,Stefanik,Stefanik,EliseStefanikR, Elise Stefanik ,Elise,,,,,,,,,,,,,,,,,,,,,,,
412649,"Rep. John Katko [R, 2015-2022]",Republican,,0.6666666666666666,0.8,0.0,R, John Katko ,Katko,Katko,JohnKatkoR, John Katko ,John,,,,,,,,,,,,,,,,,,,,,,,
412650,"Rep. Steve Russell [R, 2015-2018]",Republican,,0.6666666666666666,0.6,,R, Steve Russell ,Russell,Russell,SteveRussellR, Steve Russell ,Steve,,,,,,,,,,,,,,,,,,,,,,,
412651,"Rep. Ryan Costello [R, 2015-2018]",Republican,,0.6666666666666666,0.6,,R, Ryan Costello ,Costello,Costello,RyanCostelloR, Ryan Costello ,Ryan,,,,,,,,,,,,,,,,,,,,,,,
412653,"Rep. John Ratcliffe [R, 2015-2020]",Republican,,0.6666666666666666,0.4,0.0,R, John Ratcliffe ,Ratcliffe,Ratcliffe,JohnRatcliffeR, John Ratcliffe ,John,,,,,,,,,,,,,,,,,,,,,,,
412654,"Rep. Will Hurd [R, 2015-2020]",Republican,,0.6666666666666666,0.8,0.0,R, Will Hurd ,Hurd,Hurd,WillHurdR, Will Hurd ,Will,,,,,,,,,,,,,,,,,,,,,,,
412655,"Rep. Brian Babin [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, Brian Babin ,Babin,Babin,BrianBabinR, Brian Babin ,Brian,,,,,,,,,,,,,,,,,,,,,,,
412656,"Rep. Mia Love [R, 2015-2018]",Republican,,0.6666666666666666,0.6,,R, Mia Love ,Love,Love,MiaLoveR, Mia Love ,Mia,,,,,,,,,,,,,,,,,,,,,,,
412658,"Rep. Barbara Comstock [R, 2015-2018]",Republican,,0.6666666666666666,0.6,,R, Barbara Comstock ,Comstock,Comstock,BarbaraComstockR, Barbara Comstock ,Barbara,,,,,,,,,,,,,,,,,,,,,,,
412660,"Rep. Dan Newhouse [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, Dan Newhouse ,Newhouse,Newhouse,DanNewhouseR, Dan Newhouse ,Dan,,,,,,,,,,,,,,,,,,,,,,,
412661,"Rep. Glenn Grothman [R, 2015-2022]",Republican,,0.6666666666666666,0.6,0.0,R, Glenn Grothman ,Grothman,Grothman,GlennGrothmanR, Glenn Grothman ,Glenn,,,,,,,,,,,,,,,,,,,,,,,
412662,"Rep. Alexander Mooney [R, 2015-2022]",Republican,,0.6666666666666666,0.4,0.0,R, Alexander Mooney ,Mooney,Mooney,AlexanderMooneyR, Alexander Mooney ,Alexander,,,,,,,,,,,,,,,,,,,,,,,
412663,"Rep. Evan Jenkins [R, 2015-2018]",Republican,,0.6666666666666666,,,R, Evan Jenkins ,Jenkins,Jenkins,EvanJenkinsR, Evan Jenkins ,Evan,,,,,,,,,,,,,,,,,,,,,,,
412670,"Rep. Mark Walker [R, 2015-2020]",Republican,,0.6666666666666666,0.6,0.0,R, Mark Walker ,Walker,Walker,MarkWalkerR, Mark Walker ,Mark,,,,,,,,,,,,,,,,,,,,,,,
412672,"Rep. Daniel Donovan Jr. [R, 2015-2018]",Republican,,0.6666666666666666,0.6,,R, Daniel Donovan  ,Donovan,Donovan,DanielDonovanR, Daniel Donovan  ,Daniel,,,,,,,,,,,,,,,,,,,,,,,
412673,"Rep. Trent Kelly [R, 2015-2022]",Republican,,,0.6,0.0,R, Trent Kelly ,Kelly,Kelly,TrentKellyR, Trent Kelly ,Trent,,,,,,,,,,,,,,,,,,,,,,,
412674,"Rep. Darin LaHood [R, 2015-2022]",Republican,,,0.6,0.0,R, Darin LaHood ,LaHood,LaHood,DarinLaHoodR, Darin LaHood ,Darin,,,,,,,,,,,,,,,,,,,,,,,
412675,"Rep. Warren Davidson [R, 2016-2022]",Republican,,,0.4,0.0,R, Warren Davidson ,Davidson,Davidson,WarrenDavidsonR, Warren Davidson ,Warren,,,,,,,,,,,,,,,,,,,,,,,
400080,"Rep. John Conyers Jr. [D, 2013-2017]",,,,,,N, John Conyers  ,Conyers,Conyers,JohnConyersN, John Conyers  ,John,,,,,,,,,,,,,,,,,,,,,,,
400378,"Rep. Louise Slaughter [D, 2013-2018]",,,,,,N, Louise Slaughter ,Slaughter,Slaughter,LouiseSlaughterN, Louise Slaughter ,Louise,,,,,,,,,,,,,,,,,,,,,,,
412219,"Rep. Carol Shea-Porter [D, 2017-2018]",Democrat,,,0.8,,D, Carol Shea-Porter ,Shea-Porter,Shea-Porter,CarolShea-PorterD, Carol Shea-Porter ,Carol,,,,,,,,,,,,,,,,,,,,,,,
412385,"Rep. Theodore “Ted” Deutch [D, 2017-2022]",Democrat,,,0.8,1.0,D, Theodore “Ted” Deutch ,Deutch,Deutch,TheodoreDeutchD, Theodore “Ted” Deutch ,Theodore,,,,,,,,,,,,,,,,,,,,,,,
412418,"Rep. Colleen Hanabusa [D, 2016-2018]",Democrat,,,0.8,,D, Colleen Hanabusa ,Hanabusa,Hanabusa,ColleenHanabusaD, Colleen Hanabusa ,Colleen,,,,,,,,,,,,,,,,,,,,,,,
412529,"Rep. Lois Frankel [D, 2017-2022]",Democrat,,,0.8,1.0,D, Lois Frankel ,Frankel,Frankel,LoisFrankelD, Lois Frankel ,Lois,Lois,Frankel,D,,,,,31254090.0,Q3182451,Lois_Frankel,Lois Frankel,female,white,,1948-05-17,,"40.67,-73.94",,4.0,True,True,True,True
412534,"Rep. Bradley “Brad” Schneider [D, 2017-2022]",Democrat,,,0.8,1.0,D, Bradley “Brad” Schneider ,Schneider,Schneider,BradleySchneiderD, Bradley “Brad” Schneider ,Bradley,,,,,,,,,,,,,,,,,,,,,,,
412677,"Rep. Dwight Evans [D, 2016-2018]",Democrat,,,0.8,,D, Dwight Evans ,Evans,Evans,DwightEvansD, Dwight Evans ,Dwight,,,,,,,,,,,,,,,,,,,,,,,
412682,"Rep. Tom O’Halleran [D, 2017-2022]",Democrat,,,0.8,1.0,D, Tom O’Halleran ,O’Halleran,O’Halleran,TomO’HalleranD, Tom O’Halleran ,Tom,,,,,,,,,,,,,,,,,,,,,,,
412684,"Rep. Ro Khanna [D, 2017-2022]",Democrat,,,0.6,1.0,D, Ro Khanna ,Khanna,Khanna,RoKhannaD, Ro Khanna ,Ro,,,,,,,,,,,,,,,,,,,,,,,
412685,"Rep. Jimmy Panetta [D, 2017-2022]",Democrat,,,0.6,1.0,D, Jimmy Panetta ,Panetta,Panetta,JimmyPanettaD, Jimmy Panetta ,Jimmy,,,,,,,,,,,,,,,,,,,,,,,
412686,"Rep. Salud Carbajal [D, 2017-2022]",Democrat,,,0.8,1.0,D, Salud Carbajal ,Carbajal,Carbajal,SaludCarbajalD, Salud Carbajal ,Salud,,,,,,,,,,,,,,,,,,,,,,,
412687,"Rep. Nanette Barragán [D, 2017-2022]",Democrat,,,0.6,1.0,D, Nanette Barragán ,Barragán,Barragán,NanetteBarragánD, Nanette Barragán ,Nanette,,,,,,,,,,,,,,,,,,,,,,,
412688,"Rep. Luis Correa [D, 2017-2022]",Democrat,,,0.6,1.0,D, Luis Correa ,Correa,Correa,LuisCorreaD, Luis Correa ,Luis,,,,,,,,,,,,,,,,,,,,,,,
412689,"Rep. Lisa Blunt Rochester [D, 2017-2022]",Democrat,,,0.8,1.0,D, Lisa Blunt Rochester ,Rochester,Rochester,LisaRochesterD, Lisa Blunt Rochester ,Lisa,,,,,,,,,,,,,,,,,,,,,,,
412693,"Rep. Al Lawson Jr. [D, 2017-2022]",Democrat,,,0.8,1.0,D, Al Lawson  ,Lawson,Lawson,AlLawsonD, Al Lawson  ,Al,,,,,,,,,,,,,,,,,,,,,,,
412694,"Rep. Stephanie Murphy [D, 2017-2022]",Democrat,,,0.6,1.0,D, Stephanie Murphy ,Murphy,Murphy,StephanieMurphyD, Stephanie Murphy ,Stephanie,,,,,,,,,,,,,,,,,,,,,,,
412695,"Rep. Darren Soto [D, 2017-2022]",Democrat,,,0.6,1.0,D, Darren Soto ,Soto,Soto,DarrenSotoD, Darren Soto ,Darren,,,,,,,,,,,,,,,,,,,,,,,
412696,"Rep. Val Demings [D, 2017-2022]",Democrat,,,0.8,1.0,D, Val Demings ,Demings,Demings,ValDemingsD, Val Demings ,Val,,,,,,,,,,,,,,,,,,,,,,,
412697,"Rep. Charlie Crist [D, 2017-2022]",Democrat,,,0.8,1.0,D, Charlie Crist ,Crist,Crist,CharlieCristD, Charlie Crist ,Charlie,,,,,,,,,,,,,,,,,,,,,,,
412701,"Rep. Raja Krishnamoorthi [D, 2017-2022]",Democrat,,,0.8,1.0,D, Raja Krishnamoorthi ,Krishnamoorthi,Krishnamoorthi,RajaKrishnamoorthiD, Raja Krishnamoorthi ,Raja,,,,,,,,,,,,,,,,,,,,,,,
412707,"Rep. Anthony Brown [D, 2017-2022]",Democrat,,,0.8,1.0,D, Anthony Brown ,Brown,Brown,AnthonyBrownD, Anthony Brown ,Anthony,,,,,,,,,,,,,,,,,,,,,,,
412708,"Rep. Jamie Raskin [D, 2017-2022]",Democrat,,,0.6,1.0,D, Jamie Raskin ,Raskin,Raskin,JamieRaskinD, Jamie Raskin ,Jamie,,,,,,,,,,,,,,,,,,,,,,,
412714,"Rep. Josh Gottheimer [D, 2017-2022]",Democrat,,,0.8,1.0,D, Josh Gottheimer ,Gottheimer,Gottheimer,JoshGottheimerD, Josh Gottheimer ,Josh,,,,,,,,,,,,,,,,,,,,,,,
412715,"Rep. Jacky Rosen [D, 2017-2018]",Democrat,,,0.8,,D, Jacky Rosen ,Rosen,Rosen,JackyRosenD, Jacky Rosen ,Jacky,,,,,,,,,,,,,,,,,,,,,,,
412716,"Rep. Ruben Kihuen [D, 2017-2018]",Democrat,,,0.6,,D, Ruben Kihuen ,Kihuen,Kihuen,RubenKihuenD, Ruben Kihuen ,Ruben,,,,,,,,,,,,,,,,,,,,,,,
412717,"Rep. Thomas Suozzi [D, 2017-2022]",Democrat,,,0.6,1.0,D, Thomas Suozzi ,Suozzi,Suozzi,ThomasSuozziD, Thomas Suozzi ,Thomas,,,,,,,,,,,,,,,,,,,,,,,
412718,"Rep. Adriano Espaillat [D, 2017-2022]",Democrat,,,0.6,1.0,D, Adriano Espaillat ,Espaillat,Espaillat,AdrianoEspaillatD, Adriano Espaillat ,Adriano,,,,,,,,,,,,,,,,,,,,,,,
412725,"Rep. Vicente Gonzalez [D, 2017-2022]",Democrat,,,0.6,0.5,D, Vicente Gonzalez ,Gonzalez,Gonzalez,VicenteGonzalezD, Vicente Gonzalez ,Vicente,,,,,,,,,,,,,,,,,,,,,,,
412728,"Rep. Donald McEachin [D, 2017-2022]",Democrat,,,0.8,1.0,D, Donald McEachin ,McEachin,McEachin,DonaldMcEachinD, Donald McEachin ,Donald,,,,,,,,,,,,,,,,,,,,,,,
412730,"Rep. Pramila Jayapal [D, 2017-2022]",Democrat,,,0.6,0.5,D, Pramila Jayapal ,Jayapal,Jayapal,PramilaJayapalD, Pramila Jayapal ,Pramila,,,,,,,,,,,,,,,,,,,,,,,
400141,"Rep. Trent Franks [R, 2013-2017]",,,,,,N, Trent Franks ,Franks,Franks,TrentFranksN, Trent Franks ,Trent,,,,,,,,,,,,,,,,,,,,,,,
400285,"Rep. Tim Murphy [R, 2003-2017]",,,,,,N, Tim Murphy ,Murphy,Murphy,TimMurphyN, Tim Murphy ,Tim,,,,,,,,,,,,,,,,,,,,,,,
400406,"Rep. Patrick “Pat” Tiberi [R, 2001-2018]",,,,,,N, Patrick “Pat” Tiberi ,Tiberi,Tiberi,PatrickTiberiN, Patrick “Pat” Tiberi ,Patrick,,,,,,,,,,,,,,,,,,,,,,,
400648,"Rep. Charles Dent [R, 2005-2018]",,,,,,N, Charles Dent ,Dent,Dent,CharlesDentN, Charles Dent ,Charles,,,,,,,,,,,,,,,,,,,,,,,
412270,"Rep. Jason Chaffetz [R, 2009-2017]",,,,,,N, Jason Chaffetz ,Chaffetz,Chaffetz,JasonChaffetzN, Jason Chaffetz ,Jason,,,,,,,,,,,,,,,,,,,,,,,
412410,"Rep. Daniel Webster [R, 2017-2022]",Republican,,,0.6,0.0,R, Daniel Webster ,Webster,Webster,DanielWebsterR, Daniel Webster ,Daniel,Daniel,Webster,R,12000.0,11250.0,2000.0,1000.0,13719578.0,Q1163099,Daniel_Webster_(Florida_politician),Daniel Webster,male,white,,1949-04-27,,"38.34722,-81.63333",,4.0,True,True,True,True
412466,"Rep. Patrick Meehan [R, 2011-2018]",,,,,,N, Patrick Meehan ,Meehan,Meehan,PatrickMeehanN, Patrick Meehan ,Patrick,,,,,,,,,,,,,,,,,,,,,,,
412482,"Rep. Blake Farenthold [R, 2011-2018]",,,,,,N, Blake Farenthold ,Farenthold,Farenthold,BlakeFarentholdN, Blake Farenthold ,Blake,,,,,,,,,,,,,,,,,,,,,,,
412526,"Rep. Ron DeSantis [R, 2013-2018]",,,,,,N, Ron DeSantis ,DeSantis,DeSantis,RonDeSantisN, Ron DeSantis ,Ron,,,,,,,,,,,,,,,,,,,,,,,
412553,"Rep. George Holding [R, 2017-2020]",Republican,,,0.4,0.0,R, George Holding ,Holding,Holding,GeorgeHoldingR, George Holding ,George,George,Holding,R,0.0,2500.0,1000.0,0.0,33542651.0,Q3956828,George_Holding,George Holding,male,white,,1968-04-17,,"35.81889,-78.64472",,4.0,True,True,True,True
412567,"Rep. Jim Bridenstine [R, 2013-2018]",,,,,,N, Jim Bridenstine ,Bridenstine,Bridenstine,JimBridenstineN, Jim Bridenstine ,Jim,,,,,,,,,,,,,,,,,,,,,,,
412663,"Rep. Evan Jenkins [R, 2015-2018]",,,,,,N, Evan Jenkins ,Jenkins,Jenkins,EvanJenkinsN, Evan Jenkins ,Evan,,,,,,,,,,,,,,,,,,,,,,,
412676,"Rep. James Comer [R, 2016-2022]",Republican,,,0.6,0.0,R, James Comer ,Comer,Comer,JamesComerR, James Comer ,James,,,,,,,,,,,,,,,,,,,,,,,
412683,"Rep. Andy Biggs [R, 2017-2022]",Republican,,,0.4,0.0,R, Andy Biggs ,Biggs,Biggs,AndyBiggsR, Andy Biggs ,Andy,,,,,,,,,,,,,,,,,,,,,,,
412690,"Rep. Matt Gaetz [R, 2017-2022]",Republican,,,0.4,0.0,R, Matt Gaetz ,Gaetz,Gaetz,MattGaetzR, Matt Gaetz ,Matt,,,,,,,,,,,,,,,,,,,,,,,
412691,"Rep. Neal Dunn [R, 2017-2022]",Republican,,,0.8,0.5,R, Neal Dunn ,Dunn,Dunn,NealDunnR, Neal Dunn ,Neal,,,,,,,,,,,,,,,,,,,,,,,
412692,"Rep. John Rutherford [R, 2017-2022]",Republican,,,0.8,0.0,R, John Rutherford ,Rutherford,Rutherford,JohnRutherfordR, John Rutherford ,John,,,,,,,,,,,,,,,,,,,,,,,
412698,"Rep. Brian Mast [R, 2017-2022]",Republican,,,0.4,0.0,R, Brian Mast ,Mast,Mast,BrianMastR, Brian Mast ,Brian,,,,,,,,,,,,,,,,,,,,,,,
412699,"Rep. Francis Rooney [R, 2017-2020]",Republican,,,0.6,0.0,R, Francis Rooney ,Rooney,Rooney,FrancisRooneyR, Francis Rooney ,Francis,,,,,,,,,,,,,,,,,,,,,,,
412700,"Rep. Drew Ferguson IV [R, 2017-2022]",Republican,,,0.8,0.0,R, Drew Ferguson IV ,IV,IV,DrewIVR, Drew Ferguson IV ,Drew,,,,,,,,,,,,,,,,,,,,,,,
412702,"Rep. Jim Banks [R, 2017-2022]",Republican,,,0.8,0.0,R, Jim Banks ,Banks,Banks,JimBanksR, Jim Banks ,Jim,,,,,,,,,,,,,,,,,,,,,,,
412703,"Rep. Trey Hollingsworth [R, 2017-2022]",Republican,,,0.6,0.0,R, Trey Hollingsworth ,Hollingsworth,Hollingsworth,TreyHollingsworthR, Trey Hollingsworth ,Trey,,,,,,,,,,,,,,,,,,,,,,,
412704,"Rep. Roger Marshall [R, 2017-2020]",Republican,,,0.8,0.0,R, Roger Marshall ,Marshall,Marshall,RogerMarshallR, Roger Marshall ,Roger,,,,,,,,,,,,,,,,,,,,,,,
412705,"Rep. Clay Higgins [R, 2017-2022]",Republican,,,0.6,0.0,R, Clay Higgins ,Higgins,Higgins,ClayHigginsR, Clay Higgins ,Clay,,,,,,,,,,,,,,,,,,,,,,,
412706,"Rep. Mike Johnson [R, 2017-2022]",Republican,,,0.6,0.0,R, Mike Johnson ,Johnson,Johnson,MikeJohnsonR, Mike Johnson ,Mike,,,,,,,,,,,,,,,,,,,,,,,
412709,"Rep. Jack Bergman [R, 2017-2022]",Republican,,,0.6,0.0,R, Jack Bergman ,Bergman,Bergman,JackBergmanR, Jack Bergman ,Jack,,,,,,,,,,,,,,,,,,,,,,,
412710,"Rep. Paul Mitchell [R, 2017-2020]",Republican,,,0.8,,R, Paul Mitchell ,Mitchell,Mitchell,PaulMitchellR, Paul Mitchell ,Paul,,,,,,,,,,,,,,,,,,,,,,,
412711,"Rep. Jason Lewis [R, 2017-2018]",Republican,,,0.4,,R, Jason Lewis ,Lewis,Lewis,JasonLewisR, Jason Lewis ,Jason,,,,,,,,,,,,,,,,,,,,,,,
412712,"Rep. Ted Budd [R, 2017-2022]",Republican,,,0.2,0.0,R, Ted Budd ,Budd,Budd,TedBuddR, Ted Budd ,Ted,,,,,,,,,,,,,,,,,,,,,,,
412713,"Rep. Don Bacon [R, 2017-2022]",Republican,,,0.8,0.0,R, Don Bacon ,Bacon,Bacon,DonBaconR, Don Bacon ,Don,,,,,,,,,,,,,,,,,,,,,,,
412719,"Rep. John Faso [R, 2017-2018]",Republican,,,0.8,,R, John Faso ,Faso,Faso,JohnFasoR, John Faso ,John,,,,,,,,,,,,,,,,,,,,,,,
