person,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,sex_0,sex_female,sex_male,Year_2012,Year_2014,Year_2016,Year_2018,ethnicity_0,ethnicity_asian,ethnicity_black,ethnicity_hispanic,ethnicity_islander,ethnicity_native,ethnicity_white,party_short_D,party_short_N,party_short_R,MODELING_GROUP,Disney_Donations_Diff,Bloomberg_Donations_Diff,Citadel_Donations_Diff
192,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
192,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
193,0.5,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,1000.0,1000.0,1000.0
193,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,0.0,-1000.0,-1000.0
193,0.8,0.42857142857142855,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,-975.0,396.0,396.0
193,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
194,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
194,0.4,0.2857142857142857,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
194,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
194,0.25,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
195,0.75,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
195,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
195,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
195,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
196,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
196,0.0,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
196,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
196,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
197,0.8,0.14285714285714285,0.4444444444444444,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,TRAINING,,0.0,0.0
197,1.0,0.75,1.0,1.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,TRAINING,,,
197,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,TRAINING,,-500.0,-500.0
197,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,TRAINING,,0.0,0.0
198,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,-250.0,-2000.0,-2000.0
198,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,250.0,0.0,0.0
198,0.8,0.2857142857142857,0.2222222222222222,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,TRAINING,750.0,0.0,0.0
198,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,TRAINING,,,
199,0.75,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,5200.0,1250.0,1250.0
199,0.3333333333333333,0.8,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,1200.0,19600.0,19600.0
199,0.6,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,-965.0,-5100.0,-5100.0
199,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
200,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,TRAINING,,,
200,0.8,0.14285714285714285,0.6666666666666666,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,TRAINING,-2700.0,,0.0
200,0.25,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,-1000.0,,0.0
200,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,2700.0,,0.0
201,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
201,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
201,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
201,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
202,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
202,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
202,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
202,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
203,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
203,0.8,0.2857142857142857,0.0,0.0,0.3333333333333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
203,0.3333333333333333,0.8,0.3333333333333333,0.6,0.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
203,0.25,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
204,0.0,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,TRAINING,-500.0,,0.0
204,0.3333333333333333,0.8,0.3333333333333333,0.6,0.25,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,TRAINING,0.0,,0.0
204,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,TRAINING,0.0,,0.0
204,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,TRAINING,,,
205,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
205,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
205,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
205,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
206,0.6,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,TESTING,,,0.0
206,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,TESTING,,,
206,0.3333333333333333,0.8,0.3333333333333333,0.4,0.75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,TESTING,,,0.0
206,0.25,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,TESTING,,,0.0
207,0.25,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,TESTING,,,0.0
207,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,TESTING,,,0.0
207,0.6,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,TESTING,,,0.0
207,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,TESTING,,,
208,0.5,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,0.0,,0.0
208,0.3333333333333333,0.8,0.3333333333333333,0.6,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,1000.0,,0.0
208,0.8,0.2857142857142857,0.5555555555555556,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,-500.0,,0.0
208,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
209,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
209,0.8,0.2857142857142857,0.5555555555555556,0.0,0.3333333333333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
209,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
209,0.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
210,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,-2500.0,,0.0
210,0.3333333333333333,0.6,0.0,0.2,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,0.0,,0.0
210,0.6,0.42857142857142855,0.3333333333333333,0.25,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,0.0,,0.0
210,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
211,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,TRAINING,,,0.0
211,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,TRAINING,,,
211,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,,,0.0
211,0.6666666666666666,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,,,0.0
212,1.0,1.0,1.0,0.5714285714285714,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
212,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
212,0.8,0.8571428571428571,0.7777777777777778,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
212,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
213,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
213,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
213,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
213,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
214,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
214,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
214,0.75,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
214,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
215,0.5,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
215,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
215,0.2,0.8571428571428571,0.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
215,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
216,1.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
216,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
216,0.6,0.7142857142857143,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
216,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
217,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
217,0.6,0.7142857142857143,0.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
217,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
217,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
218,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
218,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
218,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
218,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
219,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
219,0.5,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,0.0,,0.0
219,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,6000.0,,0.0
219,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,-1000.0,,0.0
220,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,-1000.0,,0.0
220,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
220,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,0.0,,0.0
220,0.6666666666666666,0.6,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,1000.0,,0.0
221,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
221,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
221,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
221,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
222,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
222,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
222,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
222,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
223,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
223,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
223,0.0,0.0,0.0,0.0,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
223,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
224,0.5,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
224,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
224,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
224,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
225,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
225,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
225,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
225,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
226,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
226,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,-1000.0,,0.0
226,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,0.0,,0.0
226,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,0.0,,0.0
227,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
227,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
227,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
227,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
228,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,TRAINING,,,
228,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,TRAINING,,,0.0
228,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,TRAINING,,,0.0
228,0.8,0.8571428571428571,0.7777777777777778,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,TRAINING,,,0.0
229,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
229,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
229,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
229,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
230,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
230,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
230,0.6666666666666666,0.6,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
230,0.8,0.8571428571428571,0.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
231,0.8,0.5714285714285714,0.7777777777777778,0.75,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,TESTING,,,0.0
231,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,TESTING,,,
231,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,TESTING,,,0.0
231,1.0,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,TESTING,,,0.0
232,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
232,0.2,0.7142857142857143,0.0,0.75,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
232,0.6666666666666666,0.6,0.3333333333333333,0.4,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
232,0.25,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
233,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
233,0.6666666666666666,0.6,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
233,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
233,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
234,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
234,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
234,0.25,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
234,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
235,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
235,0.0,0.4,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
235,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
235,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
236,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
236,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
236,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
236,0.6,0.2857142857142857,0.0,0.75,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
237,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
237,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
