person_x,name,VoteAlong113thRatio_FS_IIR,VoteAlong114thRatio_FS_IIR,VoteAlong115thRatio_FS_IIR,VoteAlong116thRatio_FS_IIR,VoteAlong113thRatio_FS_FSS,VoteAlong114thRatio_FS_FSS,VoteAlong115thRatio_FS_FSS,VoteAlong116thRatio_FS_FSS,VoteAlong113thRatio_FS_CM,VoteAlong114thRatio_FS_CM,VoteAlong115thRatio_FS_CM,VoteAlong116thRatio_FS_CM,VoteAlong113thRatio_FS_REB,VoteAlong114thRatio_FS_REB,VoteAlong115thRatio_FS_REB,VoteAlong116thRatio_FS_REB,party_short,Pure_name,LastName,FirstName,ID_NameParty,first,last,party_x,pageid,wikidataid,wikititle,name_y,sex,ethnicity,religion,birth,death,birthplace,deathplace,Number_Sessions_Served,Session_113,Session_114,Session_115,Session_116,disney_donations2012,disney_donations2014,disney_donations2016,disney_donations2018,person_y,party_y,VoteAlong113thRatio_Film,VoteAlong114thRatio_Film,VoteAlong115thRatio_Film,VoteAlong116thRatio_Film
400018,"Rep. Joe Barton [R, 1985-2018]",0.6666666666666666,1.0,0.8571428571428571,,0.3333333333333333,0.6666666666666666,,,0.5714285714285714,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,,R, Joe Barton ,Barton,Joe,JoeBartonR,,,,,,,,,,,,,,,,,,,,,,,,400018.0,Republican,0.5,0.6666666666666666,0.2,
400029,"Rep. Rob Bishop [R, 2003-2020]",0.8333333333333334,0.8,0.7142857142857143,0.25,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Rob Bishop ,Bishop,Rob,RobBishopR,Rob,Bishop,R,595346.0,Q433857,Rob_Bishop,Rob Bishop,male,white,protestantism restorationism,1951-07-13,,"41.03306,-111.93611",,4.0,True,True,True,True,,,,,400029.0,Republican,1.0,0.6666666666666666,0.6,0.0
400032,"Rep. Marsha Blackburn [R, 2003-2018]",0.8333333333333334,0.4,0.7142857142857143,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,,R, Marsha Blackburn ,Blackburn,Marsha,MarshaBlackburnR,,,,,,,,,,,,,,,,,,,,,,,,400032.0,Republican,0.5,0.6666666666666666,0.6,
400038,"Rep. Jo Bonner [R, 2003-2013]",,,,,,,,,,,,1.0,,,,,R, Jo Bonner ,Bonner,Jo,JoBonnerR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400046,"Rep. Kevin Brady [R, 1997-2022]",0.8333333333333334,1.0,0.8571428571428571,0.25,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, Kevin Brady ,Brady,Kevin,KevinBradyR,Kevin,Brady,R,962112.0,Q472241,Kevin_Brady,Kevin Brady,male,white,catholicism,1955-04-11,,"42.78111,-96.92694",,4.0,True,True,True,True,0.0,0.0,6000.0,5000.0,400046.0,Republican,0.5,0.6666666666666666,0.8,0.0
400052,"Rep. Michael Burgess [R, 2003-2022]",0.8333333333333334,0.6,0.8571428571428571,0.25,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Michael Burgess ,Burgess,Michael,MichaelBurgessR,Michael,Burgess,R,962185.0,Q539521,Michael_C._Burgess,Michael C. Burgess,male,white,protestantism reformed,1950-12-23,,"44.0234,-92.46295",,4.0,True,True,True,True,0.0,0.0,1000.0,0.0,400052.0,Republican,0.5,0.6666666666666666,0.8,0.0
400057,"Rep. Ken Calvert [R, 2013-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Ken Calvert ,Calvert,Ken,KenCalvertR,Ken,Calvert,R,409679.0,Q538978,Ken_Calvert,Ken Calvert,male,white,protestantism,1953-06-08,,"33.86667,-117.56667",,4.0,True,True,True,True,,,,,400057.0,Republican,0.75,0.6666666666666666,0.8,0.0
400058,"Rep. Dave Camp [R, 1993-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Dave Camp ,Camp,Dave,DaveCampR,,,,,,,,,,,,,,,,,,,,,,,,400058.0,Republican,0.75,,,
400060,"Rep. Eric Cantor [R, 2001-2014]",,,,,,,,,,,,1.0,0.6666666666666666,,,,R, Eric Cantor ,Cantor,Eric,EricCantorR,,,,,,,,,,,,,,,,,,,,,,,,400060.0,,,,,
400061,"Rep. Shelley Capito [R, 2001-2014]",0.6666666666666666,,,,0.6666666666666666,,,,0.5714285714285714,,,1.0,0.6666666666666666,,,,R, Shelley Capito ,Capito,Shelley,ShelleyCapitoR,,,,,,,,,,,,,,,,,,,,,,,,400061.0,Republican,0.5,,,
400068,"Rep. John Carter [R, 2003-2022]",0.8333333333333334,,0.8571428571428571,0.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, John Carter ,Carter,John,JohnCarterR,John,Carter,R,20713710.0,Q369814,John_Carter_(Texas_politician),John Carter,male,white,catholicism,1941-11-06,,"29.76278,-95.38306",,4.0,True,True,True,True,,,,,400068.0,Republican,0.75,0.6666666666666666,0.8,0.0
400071,"Rep. Steve Chabot [R, 2011-2022]",0.8333333333333334,0.8,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Steve Chabot ,Chabot,Steve,SteveChabotR,Steve,Chabot,R,703451.0,Q506694,Steve_Chabot,Steve Chabot,male,white,catholicism,1953-01-22,,"39.13333,-84.5",,4.0,True,True,True,True,1000.0,1000.0,1000.0,0.0,400071.0,Republican,0.75,0.6666666666666666,0.6,0.0
400076,"Rep. Howard Coble [R, 1985-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Howard Coble ,Coble,Howard,HowardCobleR,,,,,,,,,,,,,,,,,,,,,,,,400076.0,Republican,0.75,,,
400077,"Rep. Tom Cole [R, 2003-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Tom Cole ,Cole,Tom,TomColeR,Tom,Cole,R,962197.0,Q173839,Tom_Cole,Tom Cole,male,native,protestantism methodist,1949-04-28,,"32.50821,-93.76296",,4.0,True,True,True,True,,,,,400077.0,Republican,0.75,0.6666666666666666,0.8,0.0
400086,"Rep. Ander Crenshaw [R, 2001-2016]",0.8333333333333334,1.0,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,1.0,,,R, Ander Crenshaw ,Crenshaw,Ander,AnderCrenshawR,,,,,,,,,,,,,,,,,,,,,,,,400086.0,Republican,0.75,0.6666666666666666,,
400089,"Rep. John Culberson [R, 2001-2018]",0.8333333333333334,0.6,0.8571428571428571,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,,R, John Culberson ,Culberson,John,JohnCulbersonR,,,,,,,,,,,,,,,,,,,,,,,,400089.0,Republican,0.75,0.6666666666666666,0.8,
400108,"Rep. Mario Diaz-Balart [R, 2013-2022]",0.8333333333333334,1.0,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7142857142857143,0.8,0.75,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Mario Diaz-Balart ,Diaz-Balart,Mario,MarioDiaz-BalartR,Mario,Diaz-Balart,R,411276.0,Q767270,Mario_Díaz-Balart,Mario Diaz-Balart,male,hispanic,catholicism,1961-09-25,,"26.13583,-80.14194",,4.0,True,True,True,True,,,,,400108.0,Republican,0.75,1.0,0.8,0.0
400116,"Rep. John “Jimmy” Duncan Jr. [R, 1988-2018]",0.8333333333333334,0.6,0.7142857142857143,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.4,0.75,1.0,0.6666666666666666,0.75,0.6666666666666666,,R, John “Jimmy” Duncan  ,Duncan,John,JohnDuncanR,,,,,,,,,,,,,,,,,,,,,,,,400116.0,Republican,0.25,0.6666666666666666,0.2,
400137,"Rep. Randy Forbes [R, 2001-2016]",0.8333333333333334,0.6,,,0.6666666666666666,0.3333333333333333,,,0.7142857142857143,0.6,,1.0,0.6666666666666666,0.75,,,R, Randy Forbes ,Forbes,Randy,RandyForbesR,,,,,,,,,,,,,,,,,,,,,,,,400137.0,Republican,0.75,0.6666666666666666,,
400141,"Rep. Trent Franks [R, 2013-2017]",0.8333333333333334,0.4,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,,1.0,0.6666666666666666,0.75,,,R, Trent Franks ,Franks,Trent,TrentFranksR,,,,,,,,,,,,,,,,,,,,,,,,400141.0,Republican,0.25,0.6666666666666666,,
400141,"Rep. Trent Franks [R, 2013-2017]",0.8333333333333334,0.4,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,,1.0,0.6666666666666666,0.75,,,R, Trent Franks ,Franks,Trent,TrentFranksR,,,,,,,,,,,,,,,,,,,,,,,,400141.0,,,,,
400142,"Rep. Rodney Frelinghuysen [R, 1995-2018]",0.8333333333333334,1.0,0.2857142857142857,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,0.75,1.0,0.6666666666666666,1.0,1.0,,R, Rodney Frelinghuysen ,Frelinghuysen,Rodney,RodneyFrelinghuysenR,,,,,,,,,,,,,,,,,,,,,,,,400142.0,Republican,0.75,0.6666666666666666,0.6,
400145,"Rep. Scott Garrett [R, 2003-2016]",0.8333333333333334,0.4,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,,1.0,0.6666666666666666,0.75,,,R, Scott Garrett ,Garrett,Scott,ScottGarrettR,,,,,,,,,,,,,,,,,,,,,,,,400145.0,Republican,0.5,0.6666666666666666,,
400147,"Rep. Jim Gerlach [R, 2003-2014]",0.8333333333333334,,,,0.3333333333333333,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Jim Gerlach ,Gerlach,Jim,JimGerlachR,,,,,,,,,,,,,,,,,,,,,,,,400147.0,Republican,0.75,,,
400151,"Rep. Phil Gingrey [R, 2003-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.3333333333333333,,,,R, Phil Gingrey ,Gingrey,Phil,PhilGingreyR,,,,,,,,,,,,,,,,,,,,,,,,400151.0,Republican,0.5,,,
400154,"Rep. Bob Goodlatte [R, 1993-2018]",0.8333333333333334,0.6,0.8571428571428571,,0.6666666666666666,0.3333333333333333,,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,,R, Bob Goodlatte ,Goodlatte,Bob,BobGoodlatteR,,,,,,,,,,,,,,,,,,,,,,,,400154.0,Republican,0.75,0.6666666666666666,0.8,
400157,"Rep. Kay Granger [R, 1997-2022]",0.6666666666666666,0.8,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.5714285714285714,1.0,1.0,1.0,0.3333333333333333,0.75,1.0,0.3333333333333333,R, Kay Granger ,Granger,Kay,KayGrangerR,Kay,Granger,R,961487.0,Q468807,Kay_Granger,Kay Granger,female,white,protestantism methodist,1943-01-18,,"33.1261,-96.1097",,4.0,True,True,True,True,,,,,400157.0,Republican,0.75,0.6666666666666666,0.8,0.0
400158,"Rep. Sam Graves [R, 2001-2022]",0.8333333333333334,0.8,0.7142857142857143,0.5,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,0.75,1.0,1.0,1.0,1.0,0.3333333333333333,R, Sam Graves ,Graves,Sam,SamGravesR,Sam,Graves,R,961504.0,Q465638,Sam_Graves,Sam Graves,male,white,protestantism baptist,1963-11-07,,"40.4411,-95.3828",,4.0,True,True,True,True,,,,,400158.0,Republican,0.75,0.6666666666666666,0.6,0.0
400165,"Rep. Ralph Hall [R, 1981-2014]",0.8333333333333334,,,,0.0,,,,0.5714285714285714,,,1.0,0.3333333333333333,,,,R, Ralph Hall ,Hall,Ralph,RalphHallR,,,,,,,,,,,,,,,,,,,,,,,,400165.0,Republican,0.75,,,
400171,"Rep. Doc Hastings [R, 1995-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Doc Hastings ,Hastings,Doc,DocHastingsR,,,,,,,,,,,,,,,,,,,,,,,,400171.0,Republican,0.75,,,
400175,"Rep. Jeb Hensarling [R, 2003-2018]",0.8333333333333334,0.6,0.8571428571428571,,0.3333333333333333,0.6666666666666666,,,0.7142857142857143,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,,R, Jeb Hensarling ,Hensarling,Jeb,JebHensarlingR,,,,,,,,,,,,,,,,,,,,,,,,400175.0,Republican,0.5,0.6666666666666666,0.6,
400196,"Rep. Darrell Issa [R, 2003-2018]",0.8333333333333334,0.8,0.5714285714285714,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,0.75,1.0,0.6666666666666666,1.0,1.0,,R, Darrell Issa ,Issa,Darrell,DarrellIssaR,,,,,,,,,,,,,,,,,,,,,,,,400196.0,Republican,0.75,0.6666666666666666,0.8,
400206,"Rep. Sam Johnson [R, 1991-2018]",0.8333333333333334,0.4,0.7142857142857143,,0.0,0.3333333333333333,,,0.5714285714285714,0.6,0.75,1.0,0.3333333333333333,0.75,0.6666666666666666,,R, Sam Johnson ,Johnson,Sam,SamJohnsonR,,,,,,,,,,,,,,,,,,,,,,,,400206.0,Republican,0.5,0.6666666666666666,0.6,
400209,"Rep. Walter Jones Jr. [R, 1995-2019]",0.5,0.2,0.2857142857142857,,0.3333333333333333,0.0,,,0.42857142857142855,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,,R, Walter Jones  ,Jones,Walter,WalterJonesR,Walter,Jones,R,850160.0,Q512537,Walter_B._Jones_Jr.,Walter B. Jones,male,white,catholicism,1943-02-10,,"35.5942,-77.5872",,4.0,True,True,True,True,,,,,400209.0,Republican,0.25,0.3333333333333333,0.6,
400219,"Rep. Peter “Pete” King [R, 2013-2020]",0.8333333333333334,1.0,0.2857142857142857,0.75,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.7142857142857143,0.8,0.75,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,R, Peter “Pete” King ,King,Peter,PeterKingR,Peter,King,R,960364.0,Q953554,Peter_T._King,Peter T. King,male,white,catholicism,1944-04-05,,"40.72833,-73.99417",,4.0,True,True,True,True,,,,,400219.0,Republican,0.75,0.6666666666666666,0.8,0.5
400220,"Rep. Steve King [R, 2013-2020]",0.8333333333333334,0.6,0.8571428571428571,0.25,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, Steve King ,King,Steve,SteveKingR,Steve,King,R,412938.0,Q749710,Steve_King,Steve King,male,white,catholicism,1949-05-28,,"42.64361,-95.20194",,4.0,True,True,True,True,,,,,400220.0,Republican,0.5,0.3333333333333333,0.6,0.0
400221,"Rep. Jack Kingston [R, 1993-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.8571428571428571,,,1.0,1.0,,,,R, Jack Kingston ,Kingston,Jack,JackKingstonR,,,,,,,,,,,,,,,,,,,,,,,,400221.0,Republican,0.75,,,
400224,"Rep. John Kline [R, 2003-2016]",0.8333333333333334,1.0,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,0.75,,,R, John Kline ,Kline,John,JohnKlineR,,,,,,,,,,,,,,,,,,,,,,,,400224.0,Republican,0.75,0.6666666666666666,,
400234,"Rep. Tom Latham [R, 2013-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Tom Latham ,Latham,Tom,TomLathamR,,,,,,,,,,,,,,,,,,,,,,,,400234.0,Republican,0.75,,,
400244,"Rep. Frank LoBiondo [R, 1995-2018]",0.8333333333333334,1.0,0.42857142857142855,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,0.5,1.0,0.6666666666666666,1.0,0.3333333333333333,,R, Frank LoBiondo ,LoBiondo,Frank,FrankLoBiondoR,,,,,,,,,,,,,,,,,,,,,,,,400244.0,Republican,0.75,0.6666666666666666,0.8,
400247,"Rep. Frank Lucas [R, 2003-2022]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Frank Lucas ,Lucas,Frank,FrankLucasR,Frank,Lucas,R,47725651.0,Q246049,Frank_Lucas_(Oklahoma_politician),Frank Lucas,male,white,protestantism baptist,1960-01-06,,"35.6125,-99.67389",,4.0,True,True,True,True,,,,,400247.0,Republican,0.75,0.6666666666666666,0.8,0.0
400267,"Rep. Howard “Buck” McKeon [R, 1993-2014]",1.0,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Howard “Buck” McKeon ,McKeon,Howard,HowardMcKeonR,,,,,,,,,,,,,,,,,,,,,,,,400267.0,Republican,1.0,,,
400273,"Rep. John Mica [R, 1993-2016]",0.8333333333333334,1.0,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,1.0,,,R, John Mica ,Mica,John,JohnMicaR,,,,,,,,,,,,,,,,,,,,,,,,400273.0,Republican,0.75,0.6666666666666666,,
400276,"Rep. Candice Miller [R, 2003-2016]",0.8333333333333334,0.8,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,1.0,,,R, Candice Miller ,Miller,Candice,CandiceMillerR,,,,,,,,,,,,,,,,,,,,,,,,400276.0,Republican,0.75,0.3333333333333333,,
400277,"Rep. Gary Miller [R, 2013-2014]",0.8333333333333334,,,,0.0,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Gary Miller ,Miller,Gary,GaryMillerR,,,,,,,,,,,,,,,,,,,,,,,,400277.0,Republican,0.25,,,
400279,"Rep. Jeff Miller [R, 2001-2016]",0.6666666666666666,0.4,,,0.3333333333333333,0.3333333333333333,,,0.5714285714285714,0.6,,1.0,0.6666666666666666,0.75,,,R, Jeff Miller ,Miller,Jeff,JeffMillerR,,,,,,,,,,,,,,,,,,,,,,,,400279.0,Republican,0.5,0.6666666666666666,,
400285,"Rep. Tim Murphy [R, 2003-2017]",0.8333333333333334,1.0,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,1.0,,,R, Tim Murphy ,Murphy,Tim,TimMurphyR,,,,,,,,,,,,,,,,,,,,,,,,400285.0,Republican,0.75,0.6666666666666666,,
400285,"Rep. Tim Murphy [R, 2003-2017]",0.8333333333333334,1.0,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,1.0,,,R, Tim Murphy ,Murphy,Tim,TimMurphyR,,,,,,,,,,,,,,,,,,,,,,,,400285.0,,,,,
400297,"Rep. Devin Nunes [R, 2013-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Devin Nunes ,Nunes,Devin,DevinNunesR,Devin,Nunes,R,408872.0,Q539493,Devin_Nunes,Devin Nunes,male,white,catholicism,1973-10-01,,"36.20667,-119.3425",,4.0,True,True,True,True,0.0,1000.0,1000.0,2601.0,400297.0,Republican,0.75,0.6666666666666666,0.8,0.0
400313,"Rep. Stevan “Steve” Pearce [R, 2011-2018]",0.8333333333333334,0.8,0.7142857142857143,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,,R, Stevan “Steve” Pearce ,Pearce,Stevan,StevanPearceR,,,,,,,,,,,,,,,,,,,,,,,,400313.0,Republican,0.75,0.6666666666666666,0.6,
400318,"Rep. Thomas “Tom” Petri [R, 1979-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Thomas “Tom” Petri ,Petri,Thomas,ThomasPetriR,,,,,,,,,,,,,,,,,,,,,,,,400318.0,Republican,0.5,,,
400320,"Rep. Joseph Pitts [R, 1997-2016]",0.8333333333333334,1.0,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,1.0,,,R, Joseph Pitts ,Pitts,Joseph,JosephPittsR,,,,,,,,,,,,,,,,,,,,,,,,400320.0,Republican,0.5,0.6666666666666666,,
400340,"Rep. Harold “Hal” Rogers [R, 1981-2022]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,R, Harold “Hal” Rogers ,Rogers,Harold,HaroldRogersR,,,,,,,,,,,,,,,,,,,,,,,,400340.0,Republican,0.75,0.6666666666666666,0.8,0.0
400341,"Rep. Mike Rogers [R, 2003-2022]",0.8333333333333334,0.8,0.8571428571428571,0.5,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, Mike Rogers ,Rogers,Mike,MikeRogersR,Mike,Rogers,R,407888.0,Q693238,Mike_Rogers_(Alabama_politician),Mike D. Rogers,male,white,protestantism baptist,1958-07-16,,"41.6111,-87.4931",,4.0,True,True,True,True,2500.0,1000.0,0.0,0.0,400341.0,Republican,0.5,1.0,0.6,0.5
400342,"Rep. Mike Rogers [R, 2001-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Mike Rogers ,Rogers,Mike,MikeRogersR,Mike,Rogers,R,407888.0,Q693238,Mike_Rogers_(Alabama_politician),Mike D. Rogers,male,white,protestantism baptist,1958-07-16,,"41.6111,-87.4931",,4.0,True,True,True,True,2500.0,1000.0,0.0,0.0,400342.0,Republican,0.75,,,
400343,"Rep. Dana Rohrabacher [R, 2013-2018]",0.8333333333333334,0.4,0.5714285714285714,,0.0,0.3333333333333333,,,0.7142857142857143,0.6,0.75,1.0,0.6666666666666666,0.75,1.0,,R, Dana Rohrabacher ,Rohrabacher,Dana,DanaRohrabacherR,,,,,,,,,,,,,,,,,,,,,,,,400343.0,Republican,0.5,0.6666666666666666,0.6,
400344,"Rep. Ileana Ros-Lehtinen [R, 2013-2018]",0.8333333333333334,1.0,0.5714285714285714,,0.6666666666666666,0.6666666666666666,,,0.8571428571428571,0.8,0.75,1.0,0.6666666666666666,1.0,1.0,,R, Ileana Ros-Lehtinen ,Ros-Lehtinen,Ileana,IleanaRos-LehtinenR,,,,,,,,,,,,,,,,,,,,,,,,400344.0,Republican,0.5,0.6666666666666666,0.6,
400348,"Rep. Edward “Ed” Royce [R, 2013-2018]",0.8333333333333334,0.8,0.8571428571428571,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,,R, Edward “Ed” Royce ,Royce,Edward,EdwardRoyceR,,,,,,,,,,,,,,,,,,,,,,,,400348.0,Republican,0.75,0.6666666666666666,0.8,
400351,"Rep. Paul Ryan [R, 1999-2018]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,1.0,,,R, Paul Ryan ,Ryan,Paul,PaulRyanR,,,,,,,,,,,,,,,,,,,,,,,,400351.0,Republican,0.75,,,
400351,"Rep. Paul Ryan [R, 1999-2018]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,1.0,,,R, Paul Ryan ,Ryan,Paul,PaulRyanR,,,,,,,,,,,,,,,,,,,,,,,,400351.0,,,,,
400365,"Rep. James Sensenbrenner Jr. [R, 2003-2020]",0.6666666666666666,0.6,0.7142857142857143,0.0,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.5714285714285714,0.6,0.75,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,R, James Sensenbrenner  ,Sensenbrenner,James,JamesSensenbrennerR,James,Sensenbrenner,R,18935446.0,Q952268,Jim_Sensenbrenner,"F. James Sensenbrenner, Jr.",male,white,anglicanism,1943-06-14,,"41.88194,-87.62778",,4.0,True,True,True,True,,,,,400365.0,Republican,0.25,0.6666666666666666,0.4,0.0
400367,"Rep. Pete Sessions [R, 2003-2018]",0.8333333333333334,1.0,0.8571428571428571,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,,R, Pete Sessions ,Sessions,Pete,PeteSessionsR,,,,,,,,,,,,,,,,,,,,,,,,400367.0,Republican,0.75,1.0,0.8,
400373,"Rep. John Shimkus [R, 2013-2020]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, John Shimkus ,Shimkus,John,JohnShimkusR,John,Shimkus,R,412158.0,Q1701747,John_Shimkus,John Shimkus,male,white,protestantism lutheran,1958-02-21,,"38.6744,-89.9953",,4.0,True,True,True,True,3500.0,2000.0,4000.0,1000.0,400373.0,Republican,0.75,0.6666666666666666,0.8,0.0
400376,"Rep. Michael “Mike” Simpson [R, 1999-2022]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,R, Michael “Mike” Simpson ,Simpson,Michael,MichaelSimpsonR,Michael,Simpson,R,411870.0,Q549521,Mike_Simpson,Michael K. Simpson,male,white,protestantism restorationism,1950-09-08,,"42.53611,-113.79278",,4.0,True,True,True,True,,,,,400376.0,Republican,0.75,0.6666666666666666,0.6,0.0
400380,"Rep. Christopher “Chris” Smith [R, 1981-2022]",0.8333333333333334,1.0,0.42857142857142855,0.5,0.0,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.7142857142857143,0.8,0.75,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,R, Christopher “Chris” Smith ,Smith,Christopher,ChristopherSmithR,,,,,,,,,,,,,,,,,,,,,,,,400380.0,Republican,0.5,0.6666666666666666,0.8,0.0
400381,"Rep. Lamar Smith [R, 1987-2018]",0.8333333333333334,0.4,0.42857142857142855,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,0.75,1.0,0.6666666666666666,0.5,1.0,,R, Lamar Smith ,Smith,Lamar,LamarSmithR,,,,,,,,,,,,,,,,,,,,,,,,400381.0,Republican,0.5,0.6666666666666666,0.8,
